Address,Suffix,Street,Side,Site,X-Coord,Y-Coord,Species,DBH,Condition,Longitude,Latitude
300,X,ALEWIFE BROOK PARKWAY,Front,6,755815.010000000009313,2974895.220000000204891,ash: green,13,Good,-71.131009,42.410673
300,X,ALEWIFE BROOK PARKWAY,Front,7,755827.520000000018626,2974847.359999999869615,vacant site: large,0,Plant,-71.130963,42.410541
300,X,ALEWIFE BROOK PARKWAY,Front,8,755837.829999999958090,2974811.290000000037253,vacant site: large,0,Plant,-71.130926,42.410442
300,X,ALEWIFE BROOK PARKWAY,Front,9,755853.290000000037253,2974750.919999999925494,oak: pin,18,Good,-71.130869,42.410276
300,X,ALEWIFE BROOK PARKWAY,Front,10,755845.189999999944121,2974711.160000000149012,oak: swamp white,54,Fair,-71.130900,42.410167
300,X,ALEWIFE BROOK PARKWAY,Front,11,755879.060000000055879,2974645.640000000130385,oak: pin,13,Fair,-71.130776,42.409987
300,X,ALEWIFE BROOK PARKWAY,Front,12,755894.520000000018626,2974586.009999999776483,linden: American,22,Fair,-71.130719,42.409823
300,X,ALEWIFE BROOK PARKWAY,Front,13,755905.560000000055879,2974538.890000000130385,oak: pin,19,Fair,-71.130679,42.409694
300,X,ALEWIFE BROOK PARKWAY,Front,14,755915.130000000004657,2974449.069999999832362,linden: American,38,Poor,-71.130645,42.409447
300,X,ALEWIFE BROOK PARKWAY,Front,15,755911.449999999953434,2974405.640000000130385,oak: pin,18,Good,-71.130660,42.409328
300,X,ALEWIFE BROOK PARKWAY,Front,16,755904.819999999948777,2974369.560000000055879,oak: pin,15,Poor,-71.130685,42.409229
300,X,ALEWIFE BROOK PARKWAY,Front,17,755750.959999999962747,2974117.779999999795109,maple: silver,18,Poor,-71.131258,42.408540
300,X,ALEWIFE BROOK PARKWAY,Front,18,755619.180000000051223,2974008.819999999832362,oak: pin,17,Good,-71.131748,42.408243
300,X,ALEWIFE BROOK PARKWAY,Front,19,755433.650000000023283,2973879.250000000000000,ash: green,9,Fair,-71.132437,42.407890
300,X,ALEWIFE BROOK PARKWAY,Front,20,755374.750000000000000,2973832.129999999888241,vacant site: large,0,Plant,-71.132656,42.407761
300,X,ALEWIFE BROOK PARKWAY,Front,21,755340.890000000013970,2973800.470000000204891,planetree: London,13,Good,-71.132782,42.407674
300,X,ALEWIFE BROOK PARKWAY,Front,22,755312.910000000032596,2973776.910000000149012,ash: green,8,Fair,-71.132886,42.407610
300,X,ALEWIFE BROOK PARKWAY,Front,23,755288.619999999995343,2973750.410000000149012,ash: green,9,Fair,-71.132976,42.407538
300,X,ALEWIFE BROOK PARKWAY,Front,24,755248.859999999986030,2973708.450000000186265,ash: green,7,Fair,-71.133124,42.407423
300,X,ALEWIFE BROOK PARKWAY,Front,25,755220.150000000023283,2973680.470000000204891,linden: American,27,Poor,-71.133231,42.407347
303,,ALEWIFE BROOK PARKWAY,Front,1,755951.510000000009313,2974562.569999999832362,oak: pin,27,Fair,-71.130509,42.409758
305,,ALEWIFE BROOK PARKWAY,Front,1,755942.349999999976717,2974601.520000000018626,vacant site: medium,0,Plant,-71.130542,42.409865
309,,ALEWIFE BROOK PARKWAY,Front,1,755932.030000000027940,2974642.189999999944121,ash: green,17,Fair,-71.130580,42.409977
315,,ALEWIFE BROOK PARKWAY,Front,1,755916.569999999948777,2974698.319999999832362,maple: red,1,Fair,-71.130636,42.410131
315,,ALEWIFE BROOK PARKWAY,Front,2,755912.560000000055879,2974714.359999999869615,maple: red,1,Poor,-71.130651,42.410175
317,,ALEWIFE BROOK PARKWAY,Front,1,755899.380000000004657,2974765.339999999850988,linden: American,31,Fair,-71.130699,42.410315
319,,ALEWIFE BROOK PARKWAY,Front,1,755893.079999999958090,2974802.000000000000000,ash: green,15,Poor,-71.130721,42.410416
321,,ALEWIFE BROOK PARKWAY,Front,1,755879.339999999967404,2974846.109999999869615,linden: littleleaf,35,Fair,-71.130771,42.410537
321,,ALEWIFE BROOK PARKWAY,Side,1,755988.170000000041910,2974848.399999999906868,zelkova: Japanese,12,Fair,-71.130368,42.410542
325,,ALEWIFE BROOK PARKWAY,Front,1,755858.209999999962747,2974971.600000000093132,vacant site: large,0,Plant,-71.130848,42.410882
333,,ALEWIFE BROOK PARKWAY,Front,1,755852.689999999944121,2975033.500000000000000,ash: green,11,Good,-71.130867,42.411052
333,,ALEWIFE BROOK PARKWAY,Front,2,755852.130000000004657,2975079.370000000111759,ash: green,19,Fair,-71.130868,42.411178
335,,ALEWIFE BROOK PARKWAY,Front,1,755853.790000000037253,2975111.970000000204891,ash: green,7,Fair,-71.130862,42.411267
335,,ALEWIFE BROOK PARKWAY,Front,2,755852.689999999944121,2975144.580000000074506,maple: silver,32,Fair,-71.130865,42.411357
339,,ALEWIFE BROOK PARKWAY,Front,1,755854.900000000023283,2975188.240000000223517,ash: green,15,Fair,-71.130856,42.411476
339,,ALEWIFE BROOK PARKWAY,Front,2,755857.660000000032596,2975209.240000000223517,maple: Norway,7,Fair,-71.130846,42.411534
339,,ALEWIFE BROOK PARKWAY,Side,1,755938.569999999948777,2975193.709999999962747,maple: red,15,Fair,-71.130547,42.411490
343,,ALEWIFE BROOK PARKWAY,Front,1,755866.500000000000000,2975310.930000000167638,ash: green,17,Fair,-71.130812,42.411813
349,,ALEWIFE BROOK PARKWAY,Front,1,755864.810000000055879,2975338.890000000130385,maple: Norway,19,Poor,-71.130817,42.411890
350,X,ALEWIFE BROOK PARKWAY,Front,1,755801.109999999986030,2975513.250000000000000,oak: pin,35,Good,-71.131050,42.412369
350,X,ALEWIFE BROOK PARKWAY,Front,2,755801.760000000009313,2975463.569999999832362,zelkova: Japanese,10,Fair,-71.131049,42.412233
350,X,ALEWIFE BROOK PARKWAY,Front,3,755801.760000000009313,2975433.390000000130385,zelkova: Japanese,11,Poor,-71.131049,42.412150
350,X,ALEWIFE BROOK PARKWAY,Front,4,755809.119999999995343,2975414.250000000000000,zelkova: Japanese,7,Poor,-71.131022,42.412097
350,X,ALEWIFE BROOK PARKWAY,Front,5,755809.849999999976717,2975401.729999999981374,oak: pin,12,Good,-71.131020,42.412063
350,X,ALEWIFE BROOK PARKWAY,Front,6,755808.380000000004657,2975374.490000000223517,ash: green,7,Fair,-71.131026,42.411988
350,X,ALEWIFE BROOK PARKWAY,Front,7,755812.060000000055879,2975365.660000000149012,zelkova: Japanese,10,Fair,-71.131012,42.411964
350,X,ALEWIFE BROOK PARKWAY,Front,8,755804.699999999953434,2975334.000000000000000,zelkova: Japanese,13,Poor,-71.131040,42.411877
350,X,ALEWIFE BROOK PARKWAY,Front,9,755810.589999999967404,2975318.540000000037253,ash: green,7,Fair,-71.131018,42.411834
350,X,ALEWIFE BROOK PARKWAY,Front,10,755802.489999999990687,2975300.129999999888241,zelkova: Japanese,13,Poor,-71.131049,42.411784
350,X,ALEWIFE BROOK PARKWAY,Front,11,755808.380000000004657,2975278.779999999795109,zelkova: Japanese,10,Poor,-71.131027,42.411725
350,X,ALEWIFE BROOK PARKWAY,Front,12,755800.280000000027940,2975249.330000000074506,ash: green,12,Poor,-71.131058,42.411645
350,X,ALEWIFE BROOK PARKWAY,Front,13,755805.439999999944121,2975233.870000000111759,zelkova: Japanese,13,Poor,-71.131039,42.411602
350,X,ALEWIFE BROOK PARKWAY,Front,14,755796.599999999976717,2975211.790000000037253,ash: green,9,Fair,-71.131072,42.411542
350,X,ALEWIFE BROOK PARKWAY,Front,15,755795.130000000004657,2975186.759999999776483,ash: green,9,Fair,-71.131078,42.411473
350,X,ALEWIFE BROOK PARKWAY,Front,16,755802.489999999990687,2975124.910000000149012,oak: pin,28,Fair,-71.131052,42.411303
353,,ALEWIFE BROOK PARKWAY,Front,1,755863.089999999967404,2975390.490000000223517,vacant site: large,0,Plant,-71.130823,42.412031
357,,ALEWIFE BROOK PARKWAY,Front,1,755859.219999999972060,2975457.569999999832362,ash: green,10,Good,-71.130836,42.412215
357,,ALEWIFE BROOK PARKWAY,Side,1,755912.010000000009313,2975467.740000000223517,maple: Norway,6,Good,-71.130640,42.412243
365,,ALEWIFE BROOK PARKWAY,Front,1,755826.670000000041910,2975641.490000000223517,ash: green,21,Fair,-71.130954,42.412720
369,,ALEWIFE BROOK PARKWAY,Front,1,755819.140000000013970,2975674.129999999888241,ash: green,9,Fair,-71.130981,42.412810
370,X,ALEWIFE BROOK PARKWAY,Front,1,755777.229999999981374,2975633.109999999869615,vacant site: large,0,Plant,-71.131137,42.412698
373,,ALEWIFE BROOK PARKWAY,Front,1,755808.739999999990687,2975704.770000000018626,ash: green,8,Fair,-71.131019,42.412894
373,,ALEWIFE BROOK PARKWAY,Front,2,755789.589999999967404,2975766.049999999813735,ash: green,10,Fair,-71.131089,42.413063
373,,ALEWIFE BROOK PARKWAY,Side,1,755814.579999999958090,2975792.830000000074506,maple: Norway,19,Dead,-71.130996,42.413136
373,,ALEWIFE BROOK PARKWAY,Side,2,755891.689999999944121,2975733.439999999944121,maple: Norway,24,Fair,-71.130711,42.412972
379,,ALEWIFE BROOK PARKWAY,Front,1,755769.339999999967404,2975885.609999999869615,ash: green,13,Fair,-71.131162,42.413391
379,,ALEWIFE BROOK PARKWAY,Front,2,755767.150000000023283,2975917.890000000130385,ash: green,9,Fair,-71.131170,42.413480
379,,ALEWIFE BROOK PARKWAY,Front,3,755768.250000000000000,2975962.759999999776483,vacant site: medium,0,Plant,-71.131165,42.413603
379,,ALEWIFE BROOK PARKWAY,Front,4,755768.250000000000000,2976002.700000000186265,vacant site: small,0,Plant,-71.131164,42.413712
379,,ALEWIFE BROOK PARKWAY,Side,1,755855.260000000009313,2976019.950000000186265,maple: Norway,7,Poor,-71.130842,42.413759
379,,ALEWIFE BROOK PARKWAY,Side,2,755870.459999999962747,2976007.569999999832362,maple: Norway,8,Poor,-71.130786,42.413724
379,,ALEWIFE BROOK PARKWAY,Side,3,755885.660000000032596,2975995.750000000000000,maple: Norway,2,Poor,-71.130730,42.413692
379,,ALEWIFE BROOK PARKWAY,Side,4,755909.859999999986030,2975974.919999999925494,maple: Norway,3,Poor,-71.130640,42.413634
380,X,ALEWIFE BROOK PARKWAY,Front,1,755713.489999999990687,2976066.029999999795109,ash: green,10,Fair,-71.131366,42.413887
380,X,ALEWIFE BROOK PARKWAY,Front,2,755718.890000000013970,2976052.140000000130385,ash: green,5,Fair,-71.131346,42.413849
380,X,ALEWIFE BROOK PARKWAY,Front,3,755720.050000000046566,2976042.500000000000000,linden: littleleaf,11,Fair,-71.131342,42.413822
380,X,ALEWIFE BROOK PARKWAY,Front,4,755713.390000000013970,2976034.939999999944121,ash: green,3,Poor,-71.131367,42.413801
380,X,ALEWIFE BROOK PARKWAY,Front,5,755721.199999999953434,2976000.490000000223517,oak: northern red,20,Poor,-71.131339,42.413707
380,X,ALEWIFE BROOK PARKWAY,Front,6,755710.640000000013970,2975958.700000000186265,ash: green,5,Fair,-71.131378,42.413592
380,X,ALEWIFE BROOK PARKWAY,Front,7,755709.260000000009313,2975935.740000000223517,ash: green,6,Fair,-71.131384,42.413529
380,X,ALEWIFE BROOK PARKWAY,Front,8,755709.719999999972060,2975920.589999999850988,ash: green,7,Fair,-71.131382,42.413488
380,X,ALEWIFE BROOK PARKWAY,Front,9,755712.469999999972060,2975906.810000000055879,ash: green,7,Fair,-71.131372,42.413450
380,X,ALEWIFE BROOK PARKWAY,Front,10,755714.770000000018626,2975857.669999999925494,vacant site: large,0,Plant,-71.131365,42.413315
380,X,ALEWIFE BROOK PARKWAY,Front,11,755723.500000000000000,2975795.680000000167638,ash: green,17,Fair,-71.131333,42.413145
380,X,ALEWIFE BROOK PARKWAY,Front,12,755740.030000000027940,2975742.870000000111759,ash: green,15,Good,-71.131273,42.413000
392,,ALEWIFE BROOK PARKWAY,Side,1,755506.699999999953434,2976293.799999999813735,oak: northern red,29,Fair,-71.132128,42.414514
392,,ALEWIFE BROOK PARKWAY,Side,2,755550.479999999981374,2976298.720000000204891,oak: northern red,23,Poor,-71.131966,42.414527
392,,ALEWIFE BROOK PARKWAY,Side,3,755593.160000000032596,2976305.830000000074506,oak: northern red,21,Poor,-71.131808,42.414546
392,,ALEWIFE BROOK PARKWAY,Side,4,755671.949999999953434,2976285.589999999850988,oak: pin,35,Fair,-71.131516,42.414490
392,,ALEWIFE BROOK PARKWAY,Side,5,755700.949999999953434,2976262.060000000055879,oak: northern red,36,Poor,-71.131409,42.414425
395,,ALEWIFE BROOK PARKWAY,Front,1,755775.910000000032596,2976155.910000000149012,vacant site: medium,0,Plant,-71.131133,42.414133
395,,ALEWIFE BROOK PARKWAY,Front,2,755777.000000000000000,2976188.740000000223517,vacant site: medium,0,Plant,-71.131129,42.414223
395,,ALEWIFE BROOK PARKWAY,Side,1,755896.920000000041910,2976025.020000000018626,ash: white,10,Good,-71.130687,42.413772
395,,ALEWIFE BROOK PARKWAY,Side,2,755877.209999999962747,2976041.339999999850988,ash: white,9,Fair,-71.130760,42.413817
397,X,ALEWIFE BROOK PARKWAY,Front,1,755781.380000000004657,2976297.080000000074506,oak: northern red,21,Poor,-71.131111,42.414520
41,X,ALLEN ST,Front,1,766051.050000000046566,2962636.000000000000000,tree-of-heaven,16,Fair,-71.093322,42.376906
17,,ALPINE ST,Front,1,761371.390000000013970,2968666.109999999869615,linden: littleleaf,13,Fair,-71.110540,42.393512
23,,ALPINE ST,Front,1,761450.819999999948777,2968632.569999999832362,maple: Norway,26,Poor,-71.110246,42.393419
29,,ALPINE ST,Front,1,761526.719999999972060,2968599.919999999925494,maple: Norway,27,Poor,-71.109966,42.393329
43,,ALPINE ST,Front,1,761697.040000000037253,2968526.669999999925494,maple: Norway,15,Fair,-71.109336,42.393126
67,,ALPINE ST,Front,1,761933.560000000055879,2968379.279999999795109,maple: Norway,24,Fair,-71.108463,42.392718
68,,ALPINE ST,Front,1,761999.750000000000000,2968377.520000000018626,pear: callery,7,Fair,-71.108218,42.392713
72,,ALPINE ST,Front,1,762061.530000000027940,2968343.979999999981374,honeylocust: thornless,16,Fair,-71.107990,42.392620
88,,ALPINE ST,Front,1,762196.560000000055879,2968276.029999999795109,pear: callery,13,Fair,-71.107492,42.392432
90,,ALPINE ST,Front,1,762239.800000000046566,2968253.080000000074506,linden: littleleaf,17,Fair,-71.107332,42.392368
102,,ALPINE ST,Side,1,762430.430000000051223,2968191.299999999813735,pear: callery,11,Poor,-71.106627,42.392196
10,,ALSTON ST,Front,1,766977.229999999981374,2964562.310000000055879,stump,9,N/A,-71.089860,42.382179
11,,ALSTON ST,Front,1,766966.329999999958090,2964523.390000000130385,honeylocust: thornless,13,Fair,-71.089902,42.382073
16,,ALSTON ST,Front,1,767018.739999999990687,2964507.310000000055879,honeylocust: thornless,14,Fair,-71.089708,42.382028
21,,ALSTON ST,Front,1,767048.319999999948777,2964416.500000000000000,honeylocust: thornless,17,Poor,-71.089600,42.381778
29,,ALSTON ST,Front,1,767093.469999999972060,2964358.379999999888241,maple: Norway,17,Fair,-71.089434,42.381618
39,,ALSTON ST,Front,1,767177.010000000009313,2964244.740000000223517,maple: Norway,13,Poor,-71.089127,42.381305
7,,AMES ST,Front,1,763851.750000000000000,2968175.689999999944121,maple: Amur,4,Fair,-71.101366,42.392135
7,,AMES ST,Front,2,763812.400000000023283,2968193.580000000074506,maple: Norway,15,Poor,-71.101511,42.392185
7,,AMES ST,Side,1,763837.439999999944121,2968250.100000000093132,pear: callery,3,Fair,-71.101418,42.392340
7,,AMES ST,Side,2,763853.900000000023283,2968220.049999999813735,pear: callery,3,Fair,-71.101357,42.392257
14,,AMES ST,Front,1,763774.760000000009313,2968178.939999999944121,ash: white,9,Good,-71.101651,42.392145
14,,AMES ST,Front,2,763837.040000000037253,2968151.979999999981374,maple: red,9,Fair,-71.101421,42.392070
16,,AMES ST,Front,1,763730.140000000013970,2968199.390000000130385,maple: red,11,Fair,-71.101816,42.392202
17,,AMES ST,Front,1,763744.439999999944121,2968221.479999999981374,linden: littleleaf,11,Fair,-71.101762,42.392262
22,,AMES ST,Front,1,763651.130000000004657,2968226.339999999850988,oak: pin,2,Fair,-71.102108,42.392277
22,,AMES ST,Side,1,763615.810000000055879,2968193.810000000055879,maple: Norway,13,Fair,-71.102239,42.392188
29,,AMES ST,Front,1,763614.219999999972060,2968288.020000000018626,linden: littleleaf,13,Fair,-71.102243,42.392446
30,,AMES ST,Front,1,763598.150000000023283,2968265.379999999888241,pear: callery,11,Good,-71.102303,42.392385
30,,AMES ST,Side,1,763602.800000000046566,2968230.990000000223517,maple: hedge,5,Fair,-71.102287,42.392290
31,,AMES ST,Front,1,763585.599999999976717,2968338.100000000093132,linden: littleleaf,16,Fair,-71.102348,42.392584
34,,AMES ST,Front,1,763558.180000000051223,2968326.729999999981374,linden: littleleaf,16,Poor,-71.102450,42.392553
37,,AMES ST,Front,1,763566.290000000037253,2968374.589999999850988,linden: littleleaf,12,Fair,-71.102419,42.392685
38,,AMES ST,Front,1,763514.489999999990687,2968402.950000000186265,linden: littleleaf,15,Fair,-71.102611,42.392763
38,,AMES ST,Front,2,763532.150000000023283,2968372.279999999795109,maple: sugar,20,Fair,-71.102546,42.392679
38,,AMES ST,Side,1,763472.660000000032596,2968402.020000000018626,linden: littleleaf,16,Fair,-71.102765,42.392761
41,,AMES ST,Front,1,763524.790000000037253,2968443.990000000223517,linden: littleleaf,16,Poor,-71.102572,42.392876
5,,APPLETON ST,Front,1,759967.800000000046566,2969741.680000000167638,maple: black,20,Fair,-71.115718,42.396481
7,,APPLETON ST,Front,1,759940.170000000041910,2969753.620000000111759,ash: green,11,Good,-71.115820,42.396514
7,,APPLETON ST,Front,2,759919.270000000018626,2969765.569999999832362,pear: callery,9,Good,-71.115897,42.396547
11,,APPLETON ST,Front,1,759892.390000000013970,2969781.250000000000000,pear: callery,10,Fair,-71.115996,42.396591
15,,APPLETON ST,Front,1,759843.859999999986030,2969805.140000000130385,ash: green,12,Good,-71.116175,42.396657
21,,APPLETON ST,Front,1,759756.510000000009313,2969853.669999999925494,pear: callery,10,Poor,-71.116498,42.396791
22,,APPLETON ST,Front,1,759725.900000000023283,2969835.000000000000000,pear: callery,3,Fair,-71.116611,42.396740
23,,APPLETON ST,Front,1,759691.560000000055879,2969886.520000000018626,maple: red,13,Fair,-71.116738,42.396882
25,,APPLETON ST,Front,1,759651.989999999990687,2969907.419999999925494,maple: red,12,Fair,-71.116884,42.396940
25,,APPLETON ST,Front,2,759631.079999999958090,2969916.379999999888241,maple: Norway,10,Fair,-71.116961,42.396965
27,,APPLETON ST,Front,1,759604.949999999953434,2969932.810000000055879,pear: callery,9,Fair,-71.117058,42.397010
27,,APPLETON ST,Front,2,759581.800000000046566,2969944.009999999776483,pear: callery,11,Fair,-71.117143,42.397041
29,,APPLETON ST,Front,1,759557.170000000041910,2969958.189999999944121,maple: Norway,15,Fair,-71.117234,42.397080
30,,APPLETON ST,Side,1,759568.869999999995343,2969860.359999999869615,cherry: Japanese flowering,11,Poor,-71.117192,42.396812
30,,APPLETON ST,Side,2,759576.780000000027940,2969875.390000000130385,cherry: Japanese flowering,9,Fair,-71.117163,42.396853
8,,ARLINGTON ST,Front,1,769150.550000000046566,2965911.830000000074506,ash: green,12,Fair,-71.081792,42.385854
14,,ARLINGTON ST,Front,1,769055.359999999986030,2965946.060000000055879,planetree: London,10,Good,-71.082144,42.385949
16,,ARLINGTON ST,Front,1,769015.250000000000000,2965964.240000000223517,planetree: London,11,Good,-71.082292,42.385999
20,,ARLINGTON ST,Front,1,768961.770000000018626,2965981.359999999869615,planetree: London,9,Good,-71.082490,42.386047
23,X,ARLINGTON ST,Front,1,768977.449999999953434,2966007.950000000186265,honeylocust: thornless,6,Fair,-71.082431,42.386120
23,X,ARLINGTON ST,Front,2,768952.930000000051223,2966019.129999999888241,honeylocust: thornless,5,Fair,-71.082522,42.386151
23,X,ARLINGTON ST,Front,3,768937.060000000055879,2966022.740000000223517,honeylocust: thornless,6,Fair,-71.082580,42.386161
23,X,ARLINGTON ST,Front,4,768919.390000000013970,2966029.950000000186265,honeylocust: thornless,7,Fair,-71.082646,42.386181
23,X,ARLINGTON ST,Front,5,768902.609999999986030,2966035.189999999944121,honeylocust: thornless,9,Fair,-71.082708,42.386195
23,X,ARLINGTON ST,Front,6,768880.510000000009313,2966042.390000000130385,honeylocust: thornless,10,Fair,-71.082789,42.386215
23,X,ARLINGTON ST,Side,1,769019.280000000027940,2966073.580000000074506,honeylocust: thornless,9,Fair,-71.082275,42.386299
23,X,ARLINGTON ST,Side,2,768992.959999999962747,2966018.770000000018626,honeylocust: thornless,5,Fair,-71.082373,42.386149
3,,ASH AVE,Front,1,765208.160000000032596,2970179.560000000055879,maple: Norway,8,Fair,-71.096310,42.397616
3,,ASH AVE,Side,1,765218.449999999953434,2970153.799999999813735,maple: Norway,7,Fair,-71.096272,42.397545
5,,ASH AVE,Front,1,765252.910000000032596,2970243.669999999925494,pear: callery,6,Good,-71.096143,42.397792
8,,ASH AVE,Front,1,765225.089999999967404,2970256.580000000074506,linden: littleleaf,11,Fair,-71.096246,42.397827
